Date,Bank,AE,LEV,CASH,NCI,NII,TA,SEC,LAS,OVDP,IR,IR_lag1,IR_lag2,IR_lag3,IR_lag4,IR_lag5,IR_lag6,IR_lag7
2009-04-01,КРЕДІ АГРІКОЛЬ БАНК,,,,,,,,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,ОЩАДБАНК,0.0077757483589793,0.2943369032538794,0.0836815895557478,0.0034000764052271,0.0165791568774066,0.0663431271630825,0.2057141394088446,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,ПРИВАТБАНК,0.0161817215666358,0.1143923037241099,0.0920279525176561,0.0088793770475433,0.0393492327763239,0.0900352747214099,0.0059205618440934,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,ПУМБ,0.0062826511675342,0.1812240194866113,0.0698137456334841,0.0030187472603151,0.0152067196639133,0.0224601978481807,0.0163458248227465,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,РАЙФФАЙЗЕН БАНК АВАЛЬ,0.0114903003450002,0.1188797462953134,0.0546407332807557,0.0038524273080989,0.0177990087127551,0.0724089677138557,0.0180831035739203,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,СЕНС БАНК,0.0078002836730059,0.1043358201342016,0.0572724939201174,0.0031340601768513,0.0130385591254183,0.0367896833055035,0.0141246449973837,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,УКРГАЗБАНК,0.011360067913606,0.1165193220547323,0.0803619530155388,0.0025335558707528,0.0095491504557183,0.0151287658468508,0.0530489419069139,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,УКРЕКСІМБАНК,0.0039495989768551,0.1604160916796643,0.0894590845368205,0.0022448406348972,0.0151098702868484,0.0618304788039546,0.0474066034273157,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,УКРСИББАНК,0.0089307158018943,0.0767595360189606,0.0696194009243005,0.0022605520529783,0.0142030522913723,0.0634059430457163,0.0161700083011149,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,УНІВЕРСАЛ БАНК,0.0177786890743521,0.1101896629393874,0.0837777004378624,0.0004260590213871,0.0254761377901545,0.0091699294455327,0.0108570453816892,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-07-01,КРЕДІ АГРІКОЛЬ БАНК,,,,,,,,,,3.7937268323252304,34.3002858915621,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667
2009-07-01,ОЩАДБАНК,0.0084087857809405,0.3067117995532955,0.1222842516459686,0.0034915550559135,0.0187213175548648,0.0650894931825676,0.0656343096897609,,,3.7937268323252304,34.3002858915621,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667
2009-07-01,ПРИВАТБАНК,0.0152094518609573,0.1078219984239754,0.1093086996509598,0.0056892363037432,0.0164347107042614,0.0966561358544554,0.0051191870134209,,,3.7937268323252304,34.3002858915621,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667
