Date,Bank,AE,LEV,CASH,NCI,NII,TA,SEC,OVDP,IR,IR_lag1,IR_lag2,IR_lag3,IR_lag4,IR_lag5,IR_lag6,IR_lag7
2009-04-01,ЄВРОПРОМБАНК,0.0294131313600669,0.5805027647414154,0.1108219878258445,-0.0029970726267366,0.0322785496336911,0.0001563329388624,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,ІДЕЯ БАНК,0.0251283187152606,0.3189524518772116,0.0900943009573108,0.0120444314996939,0.0269229494730343,0.0006941879364815,0.0089609454163665,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,ІНГ БАНК УКРАЇНА,,,,,,,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,ІНДУСТРІАЛБАНК,0.0115433552797213,0.1427363988776432,0.2103441661371629,0.0030110041215285,0.0140781969733062,0.0046453690021967,0.0798355245840029,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,А - БАНК,,,,,,,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,АГРОПРОСПЕРІС БАНК,0.0223618563961158,0.7451019011439171,0.2687666582121,0.0011576616085686,0.0423963453600724,0.0017088628772237,0.1668938536245293,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,АКОРДБАНК,0.0221994159439376,0.3553183898376007,0.1560301806345333,0.0048495152687054,0.0292072077627481,0.0002748690125052,0.0254764725832808,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,АЛЬПАРІ БАНК,,,,,,,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,АЛЬТБАНК,0.0101396599462485,0.3944298520119995,0.1249398564680163,0.0013526740544294,0.0213114400297575,0.0019073354647242,0.0076361655911712,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,АСВІО БАНК,0.0154212091179385,0.9959431780640898,0.994357449620086,0.0001982160555004,0.0286488272216716,9.161977563321224e-05,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
2009-04-01,БАНК 3/4,,,,,,,,,34.30028589156214,22.1827666666667,7.25163333333333,16.8162666666667,6.98246666666667,2.4528,0.949066666666667,1.58863333333333
