Date,ПРИВАТБАНК,ОЩАДБАНК,УКРЕКСІМБАНК,УКРГАЗБАНК,РАЙФФАЙЗЕН БАНК АВАЛЬ,СБЕРБАНК,УКРСОЦБАНК,СЕНС БАНК,ПУМБ,УКРСИББАНК,ПРОМІНВЕСТБАНК,ОТП БАНК,КРЕДІ АГРІКОЛЬ БАНК,ПІВДЕННИЙ,ФІНАНСОВА ІНІЦІАТИВА,ВТБ БАНК,СІТІБАНК,ПРОКРЕДИТ БАНК,КРЕДОБАНК,ТАСКОМБАНК,БАНК КРЕДИТ ДНІПРО,ІНГ БАНК УКРАЇНА,МЕГАБАНК,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,БАНК ВОСТОК,УНІВЕРСАЛ БАНК,А - БАНК,ПРАВЕКС-БАНК,ІНДУСТРІАЛБАНК,МТБ БАНК,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,ІДЕЯ БАНК,ПІРЕУС БАНК МКБ,ВІЕС БАНК,БМ БАНК,КЛІРИНГОВИЙ ДІМ,БАНК ФОРВАРД,ГЛОБУС,МІСТО БАНК,АРКАДА,ПОЛТАВА - БАНК,ДОЙЧЕ БАНК ДБУ,КРЕДИТ ЄВРОПА БАНК,ЛЬВІВ,ФІДОБАНК,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,КРЕДИТВЕСТ БАНК,КОМІНВЕСТБАНК,БТА БАНК,БАНК АВАНГАРД,МОТОР-БАНК,БАНК ГРАНТ,РАДАБАНК,КРИСТАЛБАНК,БАНК 3/4,АСВІО БАНК,УКРБУДІНВЕСТБАНК,КИЇВ,БАНК СІЧ,АЙБОКС БАНК,ЄВРОПРОМБАНК,БАНК АЛЬЯНС,КАПІТАЛ,МЕТАБАНК,БАНК ЮНІСОН,КОНКОРД,КОМЕРЦІЙНИЙ ІНДУСТРІАЛЬНИЙ БАНК,АКОРДБАНК,ОКСІ БАНК,ПОЛІКОМБАНК,АГРОПРОСПЕРІС БАНК,АЛЬТБАНК,РВС БАНК,ВЕРНУМ БАНК,СКАЙ БАНК,БАНК ФАМІЛЬНИЙ,ТРАСТ,ДІВІ БАНК,ЦЕНТР,БАНК ПОРТАЛ,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,АЛЬПАРІ БАНК,ЮНЕКС БАНК,МЕГА БАНК,КОМІНБАНК
2018-11-01,158390163.90557,95544121.449,54671438.32398,23219399.17519,5578689.90243,0.0,0.0,3059475.9546,7631874.19999,945000.0,75000.0,838266.13158,966140.0,1276849.01063,2171909.0,0.0,1746635.0,0.0,3164489.4193,494318.36665,281362.72563,0.0,45311.0,3357796.94901,58957.27333,280000.0,0.0,450000.0,215770.90799,1018081.78602,130072.437,197151.059,144065.92094,,0.0,116521.909,0.0,129540.83333,192217.311,0.0,224778.2051,0.0,0.0,0.0,192414.668,0.0,0.0,0.0,122209.437,439041.73255,0.0,0.0,157720.8472,143747.49517,189076.748,0.0,0.0,0.0,121107.0791,0.0,0.0,112657.748,17403891.94063,131238.13515,,0.0,137893.88348,0.0,0.0,0.0,0.0,16000.0,56863.9983,50695.9866,0.0,129328.874,750.3,,42000.0,0.0,116190.0,58000.0,,,
2018-12-01,156904738.74145,93667478.604,53165728.83128,18919086.8356,4589745.80691,0.0,0.0,3598543.38164,7889175.49554,900000.0,75000.0,1253062.91826,966140.0,1475156.9151,2171909.0,0.0,1865349.0,0.0,3412877.97828,680594.5594,425580.07068,0.0,45311.0,2654226.15938,59430.64788,250000.0,0.0,600000.0,99002.69018,1082289.33872,130298.932,198736.524,142355.12745,,,117501.55,0.0,304589.15376,92896.796,0.0,265299.1436,0.0,0.0,85172.796,193768.126,0.0,0.0,100.0,122435.932,542480.56881,0.0,0.0,170345.592,148554.86166,320000.0,0.0,0.0,0.0,147081.0076,0.0,0.0,113563.728,17781346.58668,66594.47742,,0.0,139011.19884,0.0,0.0,0.0,0.0,10000.0,57321.29171,14195.466,0.0,129781.864,750.3,,0.0,0.0,116190.0,58000.0,,,
2019-01-01,168720156.38975,96614338.528,54934587.75856,18506100.01955,3806670.58664,0.0,0.0,4204750.25744,8326380.03669,945000.0,75000.0,1257328.56533,966140.0,1779485.45212,1529331.0,,2065349.0,0.0,3744753.65975,666224.9988,415047.07736,0.0,45311.0,3873553.06799,57962.07176,250000.0,0.0,444688.0,172254.21636,1002786.92344,149596.264,193817.848,135812.99926,,,161848.9788,0.0,275797.30159,90788.792,0.0,263683.0072,0.0,0.0,138441.32,321635.482,0.0,0.0,100.0,121733.264,502833.60203,0.0,0.0,198109.584,160052.54313,320000.0,0.0,0.0,20000.0,192366.0144,0.0,0.0,27688.264,19756832.38113,100036.35384,,0.0,135607.2546,0.0,0.0,0.0,0.0,23844.132,55902.60502,0.0,0.0,93376.528,500.2,,0.0,0.0,116190.0,58000.0,,,
2019-02-01,166384281.50266,97180992.175,50011221.9585,20039060.14977,3347998.43026,0.0,0.0,4697053.71449,8911198.6122,945000.0,37500.0,1469610.23879,920679.0,2532967.99594,1054485.4,,3741065.0,0.0,3832979.85385,667600.48625,416055.31975,0.0,31811.0,4242801.09096,386750.57903,961498.245,0.0,706688.0,361473.87723,1083197.209,273541.2875,194288.675,46639.88483,,,156621.6525,0.0,402153.53288,229768.2,0.0,289388.8125,0.0,55511.05,154638.52,346875.525,0.0,0.0,100.0,167872.525,701283.42414,0.0,0.0,253513.15,170040.71605,220000.0,0.0,50000.0,20000.0,119348.7575,0.0,0.0,27755.525,23566329.77882,177095.15858,,0.0,135923.00544,160519.31787,0.0,13877.7625,0.0,51566.4785,0.0,0.0,0.0,93511.05,500.2,,0.0,0.0,142440.0,58000.0,,,
2019-03-01,164640427.55588,84968251.288,49454789.29256,19523978.79315,3233520.03164,0.0,0.0,6385928.12048,9199389.12973,945000.0,37500.0,1292212.26122,1120679.0,2187333.29966,738637.9,,3961016.0,0.0,3547043.74625,680344.426,782520.22836,0.0,31811.0,3922571.35886,270693.4578,1351984.803,0.0,806688.0,581119.08661,1070208.9214,342397.146,188949.348,122100.58512,,,250417.27,0.0,440052.75862,368467.2084,0.0,153496.382,0.0,107971.056,150330.8005,382655.333,0.0,0.0,0.0,186221.5078,743998.41109,0.0,0.0,229838.7548,120692.74563,346992.764,84939.85528,50000.0,20000.0,100978.292,0.0,0.0,53985.528,24421880.74604,93592.02706,,0.0,126110.19341,158837.55422,0.0,29692.0404,0.0,83181.28321,0.0,0.0,0.0,53985.528,500.2,,0.0,0.0,142440.0,98000.0,,,
2019-04-01,158704752.04744,88598218.955,51991960.5581,25359968.76545,3147534.01442,0.0,0.0,6025182.79854,8751840.19212,945000.0,37500.0,1467645.18276,1189625.0,2185442.26009,0.0,,3927176.0,0.0,3304952.38065,685848.4475,789941.69735,0.0,31811.0,3230710.46663,272262.23192,1495409.77,0.0,996688.0,637247.60587,1009882.344,357278.6775,190741.355,166900.95471,,,251876.685,0.0,477866.92921,412693.969,0.0,147196.048,0.0,54497.53,151527.6575,345130.39,0.0,0.0,0.0,174330.765,679807.43584,0.0,0.0,229317.9605,121608.51353,277248.765,84944.9753,50000.0,20000.0,100897.53,0.0,0.0,111960.53,23464603.75329,80482.39106,,0.0,127306.23009,200249.20178,0.0,29973.6415,0.0,66301.2015,0.0,0.0,0.0,54497.53,500.2,,0.0,0.0,149100.0,98000.0,,,
2019-05-01,157708756.59805,82228766.788,51803510.37712,28292029.20259,2968157.42931,0.0,0.0,6805705.04925,6814883.40487,1406840.0,37500.0,1450740.90269,1091905.0,1165364.2952,0.0,,5056376.0,0.0,3526078.93151,752173.536,771694.31872,0.0,31811.0,1434324.25398,187375.80755,1071212.597,0.0,1042000.0,894835.98125,974231.1238,298527.328,186335.296,159115.19942,,,215943.975,0.0,456827.06957,403504.1888,0.0,145181.8496,0.0,125000.0,147900.9795,281477.312,0.0,0.0,0.0,178701.328,944690.79987,0.0,0.0,235730.1696,105363.29336,376619.328,104932.38656,20000.0,,124314.7904,0.0,0.0,106038.656,18748951.06522,110362.04697,,0.0,92422.30682,201803.3366,0.0,15971.5968,0.0,140509.2678,0.0,0.0,0.0,53238.656,500.2,,0.0,0.0,149100.0,98000.0,20000.0,,
2019-06-01,157931440.14637,81796027.895,53660893.91442,27035683.49592,2854161.22417,0.0,0.0,6984039.50879,7406811.68757,1446210.0,37500.0,1837677.91557,1092340.0,1739403.42394,,,5308029.0,0.0,3664571.73459,758378.0385,940271.32927,0.0,31811.0,2002329.66982,82921.81513,1280299.824,0.0,1032000.0,983663.1788,1053500.5163,238780.573,188108.011,211254.47079,,,362907.8185,0.0,452475.3712,434074.1388,0.0,235545.4861,0.0,125000.0,179322.8265,321215.438,0.0,0.0,0.0,173951.573,577526.25951,0.0,0.0,182173.6661,137380.45485,378972.573,104937.45146,0.0,,93272.573,0.0,0.0,106545.146,20778930.33169,120866.89163,,0.0,93301.57346,203296.78971,0.0,16123.5438,0.0,126352.3263,0.0,,0.0,53745.146,500.2,,0.0,0.0,154193.06314,168126.3157,0.0,,
2019-07-01,150540702.4444,81501166.568,51634075.66628,23128523.56692,2800908.68141,0.0,0.0,5514082.39091,8093267.07972,1428831.0,37500.0,1940164.00678,1192340.0,1520947.8584,,,5131029.0,0.0,3399177.03023,741076.359,653897.88618,0.0,31811.0,1986736.90406,135256.18371,1314474.585,0.0,962698.0,747089.49443,889059.7682,31766.0629,183164.674,140218.45407,,,236728.535,0.0,419196.0318,449223.9412,0.0,237373.287,0.0,125000.0,205831.91,171773.25,0.0,0.0,0.0,173245.382,683979.39619,0.0,0.0,138215.2718,175934.84056,533525.382,20000.0,0.0,,95405.882,0.0,0.0,52332.764,20307059.09086,74722.9348,,0.0,62014.32534,232189.35641,0.0,15699.8292,0.0,99446.3688,0.0,,0.0,52332.764,250.1,,0.0,0.0,155765.94876,143941.0,0.0,,
2019-08-01,150207093.75644,85819827.984,42168684.78,23924182.27692,4003869.7795,0.0,0.0,7610725.95179,8575480.87589,1474356.0,0.0,1823621.05008,1192340.0,1536885.43761,,,5040029.0,0.0,3037129.5149,463739.982,275689.82084,0.0,23174.0,1601497.17963,378620.0029,1142467.405,0.0,1097698.0,619676.87641,826683.3526,118982.7271,175598.612,165604.32705,,,183882.3102,0.0,426295.59051,356197.224,0.0,242736.1452,0.0,189572.516,200427.58,136111.802,0.0,0.0,0.0,172164.516,771855.30602,0.0,0.0,178004.5444,50000.0,581139.0,20000.0,0.0,,154340.274,0.0,0.0,50171.032,19756205.71623,87339.0,,0.0,59452.67292,293114.40312,0.0,7525.6548,0.0,138776.417,0.0,,0.0,50171.032,250.1,,0.0,0.0,155043.39288,123941.0,0.0,,
2019-09-01,148658201.21465,85019638.826,42230462.065,23906447.63074,4283728.49898,0.0,0.0,6286647.34487,6479413.82658,1462533.0,0.0,1609774.31632,1192340.0,1287551.9212200001,,,3790978.0,0.0,2894140.22217,465868.3355,277302.96601,0.0,23174.0,1419782.12125,378765.90521000006,1096654.9749999999,0.0,1097698.0,340572.56302999996,880471.2049,116910.13990000001,176626.093,144953.30364,,,146529.00629999998,0.0,383376.6315,285078.5189,0.0,243447.596,0.0,314719.29900000006,201161.495,136319.0,0.0,0.0,0.0,172311.29900000003,908443.49895,0.0,0.0,168870.5641,0.0,481139.0,0.0,0.0,,179168.93299,0.0,0.0,50464.598000000005,16703269.630119998,143585.0,,0.0,59800.548630000005,162844.37233,0.0,7569.6897,0.0,98401.799,0.0,,0.0,100464.598,250.1,,0.0,0.0,149369.81381999998,123941.0,0.0,,
2019-10-01,147918735.80824,86506801.366,41575391.135,25738025.74776,5633705.7771,0.0,0.0,7935239.99844,8223865.05891,2190444.0,0.0,2670767.30748,1193253.0,1129681.9965899999,,,5628624.0,0.0,2944476.61337,449200.7305,264670.07091,0.0,23174.0,848580.48169,377623.31215,1535813.21,0.0,976557.0,445019.46374,767895.8669,113361.32372,168579.663,105476.44081,,,133071.78905999998,0.0,572352.3954899999,392733.2249,0.0,171281.7546,0.0,313569.809,168579.663,130814.722,0.0,0.0,0.0,191161.809,1061862.87608,0.0,0.0,222295.5956,0.0,411886.0,0.0,0.0,,146586.05114,0.0,0.0,48165.618,18439544.293799993,143585.0,,0.0,57076.25733,155100.14187,0.0,7224.8427,0.0,94500.17,0.0,,0.0,154018.61800000002,250.1,,0.0,0.0,155206.90562,123941.0,0.0,,
2019-11-01,144445396.79946,85693481.604,40529514.595,22890030.49565,5941546.20249,0.0,,7517809.8027800005,7139834.97403,2218873.0,0.0,3073592.45377,1193253.0,1243964.097,,,5121624.0,0.0,3199128.65845,274967.947,0.0,0.0,23174.0,756301.4626699999,453685.0,1588570.625,0.0,1095928.0,335519.07756999996,665663.756,108379.5365,174967.94700000001,103765.70005,,,138437.21453,0.0,494229.90888,332440.01509999996,0.0,178285.33980000002,0.0,318482.42100000003,124977.105,85499.83,0.0,0.0,160.0,192074.421,373256.98115,0.0,0.0,170102.52599999998,7268.0,404300.0,0.0,0.0,,318714.92896,0.0,0.0,171946.842,16133041.53877,117945.0,,0.0,59239.14777,106409.56189000001,0.0,0.0,0.0,26377.668,0.0,,45991.574640000006,155843.842,250.1,,0.0,0.0,155371.17578000002,123941.0,0.0,,
2019-12-01,137072783.9373,83730676.3,38946887.125,23074313.98205,5829862.81102,0.0,,8825821.78368,7328297.55323,2172231.0,0.0,2467196.1744600004,1193253.0,1261706.1276,,,5349980.0,0.0,2723698.1087700003,268249.02499999997,0.0,0.0,23174.0,742105.46318,525483.9375,1438656.7499999998,0.0,1415558.0,303252.24313,620597.0750000001,172031.36059999999,168249.025,101816.25283,,,137002.7775,0.0,588840.19559,252566.4225,0.0,139406.33500000002,0.0,267522.575,192284.6,41368.82698,0.0,0.0,160.0,176117.57499999998,650971.2957299999,0.0,0.0,188427.09614999997,24035.575,372000.0,0.0,0.0,,327949.12013,0.0,0.0,158200.15,16436936.676430004,96945.0,,0.0,56964.31275,75976.45258,0.0,0.0,0.0,12017.7875,0.0,,60810.004759999996,153924.15,250.1,,0.0,0.0,150598.4035,78000.0,0.0,,
2020-01-01,140199068.2106,83198228.8,41501137.326,20482572.515,5336688.3204,0.0,,8841064.1406,7485451.2248,2207677.0,0.0,3474996.832,1343253.0,1989175.0036000002,,,4981980.0,0.0,2996220.2860000003,100000.0,0.0,0.0,23174.0,740605.4968,462782.89999999997,1421187.9999999998,0.0,1250001.0,399226.47939999995,610410.2000000001,205347.0656,165803.40000000002,83949.0162,,,129137.1624,0.0,715544.5004,237124.76,0.0,14211.72,0.0,267173.2,189489.6,321882.55860000005,187215.7248,0.0,0.0,175768.19999999998,449773.1018,0.0,0.0,185980.77240000002,23686.2,405773.0,28751.0,30000.0,,336675.8316,0.0,0.0,135300.2,17455621.631800007,106893.62199999999,,0.0,56136.294,198987.7662,0.0,0.0,17764.649999999998,11843.1,0.0,,102191.87,161515.57,0.0,,0.0,0.0,150535.516,108200.0,0.0,,
2020-02-01,140688624.2981,77594010.4,35776687.7803,24111392.5295,5836537.542,0.0,,8451879.8924,7632224.5184,2224820.0,0.0,3706504.0684,1343253.0,1554426.9854,,,5026567.0,0.0,2603843.6350000002,308078.66000000003,0.0,0.0,10281.0,688639.5088000001,401623.2,1482858.0,0.0,565630.0,401677.24519999995,586472.4,207382.3648,174437.19999999998,86377.7832,,,133693.654,0.0,810029.6544,170715.34,0.0,14951.76,0.0,268406.6,124598.0,379517.65209999995,174437.19999999998,0.0,0.0,167001.6,471525.0288,0.0,0.0,194487.0392,24919.6,355773.0,28751.0,0.0,,217410.246,0.0,0.0,89684.6,16823460.0573,62974.985100000005,,0.0,59059.452,78770.85560000001,0.0,0.0,18689.699999999997,12459.8,0.0,,101981.45959999999,155692.19999999998,0.0,,78919.59800000001,0.0,146272.0,78000.0,0.0,,
2020-03-01,140154738.0095,73189464.0,35679745.9647,25446551.088699996,5704908.494,0.0,,7428956.424,8310452.162,2324599.0,0.0,4562261.001,1399250.0,1928428.2310000001,,,3669758.0,0.0,2616753.4396,427889.35,0.0,0.0,10281.0,693891.176,463692.5,1464928.0,0.0,714939.0,437014.536,444573.5,266848.768,122805.0,85609.662,,,135085.5,0.0,953579.9040000001,106928.15000000001,0.0,51578.1,0.0,193048.0,171927.0,326530.8867,171927.0,0.0,0.0,142082.0,555925.4600000001,0.0,0.0,189520.022,24561.0,356032.0,28981.0,0.0,,293929.985,0.0,0.0,89326.0,18373317.636899997,42719.9199,,0.0,58209.57,77637.321,0.0,0.0,18420.75,90580.968,0.0,,84640.76400000001,154975.0,0.0,,116917.80500000001,0.0,146272.0,78000.0,0.0,,
