Date,А - БАНК,АЛЬПАРІ БАНК,АЛЬТБАНК,АГРОПРОСПЕРІС БАНК,АСВІО БАНК,КОНКОРД,ІНДУСТРІАЛБАНК,ЛЬВІВ,БАНК 3/4,БАНК АЛЬЯНС,БАНК АВАНГАРД,БАНК КРЕДИТ ДНІПРО,БАНК ФАМІЛЬНИЙ,БАНК ІНВЕСТИЦІЙ ТА ЗАОЩАДЖЕНЬ,БАНК ГРАНТ,БАНК ПОРТАЛ,БАНК ВОСТОК,БТА БАНК,АКОРДБАНК,ГЛОБУС,ПРИВАТБАНК,СІТІБАНК,КЛІРИНГОВИЙ ДІМ,КОМІНВЕСТБАНК,КРЕДІ АГРІКОЛЬ БАНК,КРЕДИТ ЄВРОПА БАНК,КРЕДИТВЕСТ БАНК,КРИСТАЛБАНК,ДОЙЧЕ БАНК ДБУ,ЄВРОПРОМБАНК,ПЕРШИЙ ІНВЕСТИЦІЙНИЙ БАНК,ПУМБ,АЙБОКС БАНК,ІДЕЯ БАНК,МІЖНАРОДНИЙ ІНВЕСТИЦІЙНИЙ БАНК,ІНГ БАНК УКРАЇНА,КРЕДОБАНК,МЕТАБАНК,МОТОР-БАНК,МТБ БАНК,ОКСІ БАНК,ОЩАДБАНК,ПІРЕУС БАНК МКБ,ПІВДЕННИЙ,ПОЛІКОМБАНК,ПОЛТАВА - БАНК,ПРАВЕКС-БАНК,ПРОКРЕДИТ БАНК,РАДАБАНК,РАЙФФАЙЗЕН БАНК АВАЛЬ,РВС БАНК,ФІДОБАНК,СЕНС БАНК,СКАЙ БАНК,ТАСКОМБАНК,УКРАЇНСЬКИЙ БАНК РЕКОНСТР.ТА РОЗВ.,УКРБУДІНВЕСТБАНК,УКРЕКСІМБАНК,УКРГАЗБАНК,УКРСИББАНК,ЮНЕКС БАНК,УНІВЕРСАЛ БАНК
2021-10-01,0.05677490658941418,0.6739969754707191,0.23788614046692996,0.14709980261251918,0.3256123013043126,0.5706860500224834,0.34598177474785047,0.11289384454312154,0.7465369036765729,0.4238351007164314,0.8398433656724155,0.34516567352767885,0.7911883635208926,0.25851235734680106,0.2865026748764324,0.055048692328647016,0.24827124605005388,0.7986616255576843,0.6588974173126562,0.264677560789688,0.38868596661158755,0.5571210167471926,0.2580474572385583,0.07682276895570282,0.13390494995332364,0.4451278479511234,0.23759203704405082,0.6851895202502689,0.5723483883207086,0.30736726484834964,0.2542154988987007,0.21378701785398715,0.6766809309431754,0.028337460162263933,0.34465524948739024,0.3428345000523706,0.21145259180680884,0.4505310441778699,0.26827257149520967,0.3634594785086839,0.1016422758573514,0.4447490464836113,0.18751678034301905,0.2237733526727828,0.12118126022514655,0.38520955019677694,0.29526138999841994,0.021179373108637208,0.35426625032653164,0.20257134325944623,0.664224846877228,0.6867546223703747,0.20592348635477428,0.6813667783487714,0.23761622026003257,0.8570968430856352,0.45061172056165927,0.3677672270650633,0.29285979292936465,0.17034799709051276,0.7181802381454101,0.2867997808582217
2022-01-01,0.08663992888818757,0.812607386760087,0.31583478041875634,0.1698826369908128,0.30399089640208793,0.525342899631231,0.4076772200985887,0.11878507347681493,0.7299615067562887,0.34647637628911127,0.8256213736641068,0.3776563480313493,0.7455481786348028,0.28335255466992637,0.2220356351052418,0.0018984979252327418,0.25582041780621484,0.8091680214291066,0.7037593053235873,0.302973089164798,0.3940111626945098,0.546711481508904,0.2704332309374038,0.09582587247901816,0.11641204216749967,0.3923540544477643,0.19033702531203903,0.6620803435084333,0.5578837841149433,0.4489395439088892,0.2463691414586214,0.21780881817209952,0.5216229066005017,0.03877900631097321,0.3128728898101844,0.31020064692916144,0.218906835849446,0.44229011793126877,0.36996091220124994,0.33792120943341597,0.12728427911735482,0.4688475325136144,0.257765907847966,0.19864619784579401,0.029525850418791282,0.3861769801979801,0.298537818468561,0.03955398515719108,0.3571729473576204,0.1654309642403311,0.7201703871110345,0.6623564989001505,0.170021572155121,0.7223561433685128,0.24665373708542546,0.8946272670907576,0.41734200460314597,0.3671662612901954,0.2519315841919159,0.1569651344941289,0.7074104116068015,0.2765610097101099
2022-04-01,0.11517295168357537,0.6944668126272514,0.33151853567882594,0.19637662863432606,0.1999430646216328,0.4003311569099096,0.4673490017477314,0.12355665846379861,0.7447485564307961,0.4220595547622538,0.761768278493952,0.32850432225688453,0.7369186305969037,0.4668389323346037,0.24982313355727132,0.008973038081848453,0.2687969842806987,0.8041295190734854,0.7194040760583146,0.43406066734945814,0.4044052095896087,0.48790675441496684,0.3141475628665707,0.10010687224199998,0.10982324711886203,0.539300420162462,0.19678611901841994,0.591693406949319,0.3870845555147917,0.34917168668407256,0.24361103527884206,0.23627504879935604,0.4925218346526395,0.032421849693024085,0.2967197714564889,0.23437731029582737,0.2699886624257873,0.5240707982370366,0.4552311110268862,0.38817683304078743,0.35288717953959303,0.48113348494564045,0.28347899835283785,0.31725245293937315,0.16306324654574397,0.4302134569506803,0.26043136747771917,0.04212959118818212,0.36475210374655814,0.16722396449094978,0.7649243790754672,0.6412157362757234,0.15137755530770783,0.7203045096158393,0.28936956990646095,0.8874086422137507,0.5027364693455711,0.3635312548509843,0.23937799693132128,0.13366357073972748,0.5969531911153604,0.2494050558391268
2022-07-01,0.13101849972860954,0.6249807216882218,0.3954658512733166,0.1989587765862037,0.15648236011101885,0.45752060791233407,0.4422869260266594,0.07732190750481949,0.7184746447520015,0.3586641879555736,0.8012433912636623,0.35856529999413944,0.7926215896892459,0.43874270262216686,0.2165013839983735,0.04447743186925104,0.2939174089644682,0.7602408664074576,0.6888017115678547,0.34427018703233614,0.39710505398798496,0.42775442289159776,0.29336254195969774,0.05103286260164143,0.21138185705123738,0.4533415877809059,0.15109391930703467,0.5686492348086576,0.27031884948560014,0.25316213549551897,0.2657615256158105,0.2165642430312771,0.4697043638501716,0.03096084556576563,0.2939036427162076,0.30556727798908395,0.16710250384445743,0.4965269673195881,0.43559759954939603,0.35327494352148886,0.33042443836508945,0.49062633365774133,0.3450368348183803,0.19667067208749084,0.01650238770617077,0.34207017320057437,0.2560120481121282,0.03149180944787622,0.31878762072323763,0.21058960095826268,0.7674727585714113,0.5003049517725798,0.15249110827852444,0.687243796290272,0.27513817490130865,0.8714111660045248,0.34215281988691754,0.34532922699029295,0.2454796830557711,0.2510679083466939,0.6214027927386839,0.3657826183740759
2022-10-01,0.20145387546813204,0.7934103819622985,0.2528521219052867,0.14226466443110997,0.17419780816766725,0.3015131504674398,0.39030464511846047,0.10365676993353193,0.7314227676074363,0.3848431146648804,0.8152182094490714,0.2375540168484474,0.7937847757199579,0.3835883350755399,0.22898325673940736,0.05103316569826791,0.18875490322569982,0.7523063148140221,0.5769595105700412,0.41058477138444543,0.41299309499661513,0.5489517338380077,0.26484054110769395,0.10384734805784956,0.21780839955575057,0.4758448380610331,0.09751701555350108,0.5783080653702475,0.38521378342075724,0.3079502502798186,0.4249782309103729,0.2080767305492062,0.35030604365568857,0.06065311939005403,0.2313876183321853,0.3325334470138581,0.17385871278507334,0.4614843451265368,0.34925975376927126,0.3139901369987881,0.3554170386464638,0.444085379527594,0.19197460890184084,0.1500400141966183,0.030536572415744156,0.3226367405715586,0.2505356486539403,0.02178778075430646,0.2739941270430444,0.21633300330901592,0.7227744417322396,0.5481008069382589,0.1402921392625281,0.6378121363087983,0.2561628442398907,0.853413060417394,0.3260038137407889,0.27355654761497655,0.1632621039112825,0.2874445699892782,0.473573499137701,0.3633475156909489
2023-01-01,0.23777717668367102,0.7950667932118407,0.3593152106170553,0.2283727173494741,0.14158313954803345,0.43179858940402,0.3682161126215329,0.15432034428052077,0.6248829716666497,0.4198497252264654,0.8682591574626201,0.23971495964864886,0.7906669702631086,0.4220357684292844,0.2133873945838705,0.030017964516781563,0.1929504946557667,0.6984417219110085,0.5428035593289627,0.3615532487696327,0.43983914063307533,0.5416272236049752,0.22589087218153725,0.1752593853162953,0.28739469731047657,0.5196844528273912,0.12389874641992413,0.6389125517404957,0.5169981270721584,0.36036137296744025,0.5123630111802469,0.2269114042218435,0.30443155362375085,0.07024089047703536,0.3163561336628342,0.3132347619019206,0.20183307370687645,0.47335480735044827,0.32605116518563687,0.287011848372005,0.2909278818255489,0.45929384594047895,0.2287874187722075,0.20994005609701594,0.050377815318282206,0.3481867257404513,0.2789179133590714,0.058566732649145886,0.3200898200899655,0.24014420493610442,0.5165110401511962,0.6866448971462242,0.08561917156426466,0.6367903232392494,0.17510719088617108,0.7198130543645422,0.30032532966258263,0.29207013395113934,0.17587999639197663,0.3335528035795997,0.6679053392796352,0.33681277686026617
2023-04-01,0.2713497457455069,0.7798570765391887,0.5016069932382047,0.29299938620502686,0.19739041697130888,0.5293515310420703,0.2815969813905514,0.10941188735966603,0.67668868173873,0.3318623502165845,0.6406221169810703,0.3946788981443029,0.7597535417246772,0.5109661606927083,0.32853976685124175,0.051430480791943456,0.2286910881921515,0.7148682172222465,0.5638741254150593,0.46429711198404655,0.43128966629646626,0.5276519473180824,0.44776807778763256,0.17614998318484731,0.30290182177122355,0.6641328420625836,0.22146232857249284,0.6645556501215588,0.5697661668322827,0.4409107103777711,0.5580521116678898,0.25628644041168697,0.3421654921583932,0.07877513190966931,0.3564156384903507,0.3395772488863257,0.2107388809706518,0.5273716435332392,0.3045427623213317,0.19900663393868964,0.3367378470073593,0.46323213001171176,0.31174098969643366,0.31088391654398534,0.155579046376223,0.4223459734683856,0.2812623162877321,0.07994396377044995,0.41728081779816384,0.23100565200704462,0.5019455326275425,0.6728979607932597,0.1277204092672572,0.6580078679777422,0.25770920589951174,0.6909196995682316,0.46758754741156505,0.2918581760873671,0.1992431863003598,0.3296929083361359,0.5776740008581506,0.327543114867078
2023-07-01,0.33073822266824177,0.7791758080878198,0.41074985291153404,0.18169200472443695,0.21446578782617567,0.47723851030199527,0.14292452076173312,,0.7263736961698878,0.4341707052136049,0.4287225843559528,0.4660219338251411,0.7576044397945345,0.5207751373635411,0.3561827498426941,0.019544810242258546,0.2830438733520549,0.7020490895907443,0.579827513658026,0.5099352909029098,0.4162889006037872,0.6071813903981993,0.4172421526536794,0.17138937794521183,0.30875894844754537,0.7197353985896896,0.2571622275342437,0.37687032862465647,0.5483235027464167,0.3728428494595923,0.6185449406382363,0.2750829223752989,,0.03665203708985054,0.5111410431219529,0.2531165931050759,0.3242099429200428,0.5725698612038355,0.1074443732037062,0.20792600049083917,0.28584317032194007,0.4301739406610046,0.33891124669073946,0.30637957427659074,0.16180014655134636,0.3901626808085314,0.28970759028388987,0.08829793590733426,0.5006973518947102,0.23557604125265016,0.4495421038250194,0.6872541032795968,0.15193035727481674,0.6268516314757421,0.30756958299661835,0.7074076141258184,0.4017765696385417,0.33644005567886837,0.29703542790396714,0.2913147869745975,0.6896258361231062,0.29097500499789475
2023-10-01,0.36459252766009703,0.7716863903175337,0.4445534555222572,0.15551817068168156,0.20896427607228577,0.5483950818936763,0.187292920046454,,0.7296535324041787,0.37505932126851077,0.4181612023664154,0.4798642475963801,0.7498872808482075,0.5720253096288965,0.3916870268409171,0.024482359630121932,0.33334403936555174,0.7021675825277112,0.6478180825193112,0.6141965311716238,0.4114239417060263,0.6509131039373871,0.5015435993356226,0.2058481171277251,0.3862747544683731,0.7757830185123584,0.31235918346875857,0.37029887915094045,0.6502078439187378,0.36645045390481684,0.48872065071574805,0.36405911223732385,,0.04385431694349368,0.5621034490956197,0.3435910396533077,0.304752014612747,0.59205311336429,0.15858902668543426,0.30316061770891084,0.37770155374271985,0.4342263523443075,0.4075095111415804,0.34310183329392074,0.18763265068398607,0.4218861037010594,0.3370974896057973,0.12045971910073142,0.5247914342118076,0.3055764255729098,0.5225268399305533,0.698828016381343,0.19654077843108594,0.5697432098798109,0.37335830621390276,0.7518569262467956,0.3144517652562762,0.3366265466230103,0.29836228634868317,0.32644947808491076,0.7157734286831079,0.2983469477931018
2024-01-01,0.33409662702841997,0.7693433163795494,0.4057456472410474,0.2054166181193691,0.32904042765859487,,0.19307126734738678,,0.6933648472912499,0.4033649692868094,0.6601633476314149,0.47649883827732065,0.7453293689610404,0.528173085811597,0.3904599876815661,0.0322043082468825,0.3141258093132189,0.7161978596108155,0.6939408553683052,0.6509170503963443,0.4224696626960727,0.7036885147606636,0.40304337198096135,0.20872780524449422,0.37468295687795833,0.7039995599046098,0.265895692210009,0.477938551384601,0.6862206477021308,0.43985838999486904,0.42607868899151696,0.3497292248672268,,0.06560665949472173,0.45388064382132665,0.30721414296737426,0.2705879993301492,0.5544758669277967,0.17917021989128526,0.1951291264039182,0.44105874245810395,0.4400114417053368,0.36441259366349477,0.2589988643506595,0.21219738330569105,0.4371806024065782,0.35101799367538633,0.12825200580297738,0.5191429145298062,0.2932385277159094,0.4944423420528627,0.667214213337829,0.302517118423977,0.6222800751258051,0.3116681980782042,0.7413414701938987,,0.36944844381146585,0.35745299079882037,0.34131154784147627,0.7115769620606258,0.2724929921377884
2024-04-01,0.32523942795885885,0.8159395848144729,0.4154123734362209,0.2497540767312616,0.3835915465854243,,0.24511641014406252,,0.7275821123768755,0.40278879761314773,0.6662468735377362,0.505210685856463,0.6486670296850122,0.5320389788571392,0.4405625433230732,0.06698553503703576,0.34956809175523545,0.6805026967875989,0.7206616095376832,0.6835628399661626,0.44433403596043763,0.6880852866473187,0.457664889772036,0.22707084129598024,0.4104232813862985,0.7554022508747271,0.41499969312635376,0.5188873280506833,0.7123529033739661,0.5927510587046868,0.5521351084067339,0.3698053812196665,,0.09749311873550344,0.47514519215432555,0.3271112494884817,0.2496734705797203,0.5097959952733412,0.18349655928441852,0.2028923128550901,0.4356843566122035,0.45607232532709796,0.4323196162451457,0.28361156870283216,0.2340238808500351,0.4759251052503907,0.3412698816127745,0.15149723460039166,0.5195324037256976,0.2967420550300736,0.5796612108803926,0.7375504604595439,0.3559530660561852,0.6278695784185565,0.32436120359675347,0.692646521457098,,0.35980031483498925,0.3695445947070053,0.3812013040025029,0.6996142845952947,0.26307204436225695
