date,2,101,105,106,113,115,123,126,128,129,133,136,142,143,146,153,171,191,205,206,231,240,241,242,243,251,270,272,274,286,288,290,295,296,297,298,299,305,311,313,317,320,321,325,326,329,331,377,381,386,387,389,392,394,395,402,407,430,455,460,463,512,553,593,634,694,774,513,1,3,5,6,29,36,43,46,49,62,72,88,91,95,96
2018-03-31,0.0,9344835.84258,9021745.62932,50747425.08172,4109261.57429,113237169.04118,2675310.48031,19770629.224809997,888630.5890899999,1978702.23475,2196199.49881,106286105.64032,8806071.70607,3045793.16194,1692470.7238699999,10186658.761300001,65366510.4149,4865137.89765,1572110.26143,4829811.45398,1845928.01939,1488016.32161,1531699.4698700001,14331893.32557,1041761.06986,6407134.83086,22310867.449359998,116817425.72654,168797277.48693,2272318.4647399997,5823344.1579100005,2620026.72848,21167365.1097,72925654.87725,41950837.405300006,33539712.75541,136114866.78306,18024815.46805,780958.2452799999,433467.30741,54601751.0088,9058139.089559998,5841035.27028,5150280.16717,1364133.48054,3134886.46563,3251475.46507,2249663.90408,3439330.82398,5143411.32078,1328319.73953,19764086.78109,1417643.1080399998,2121106.97602,1666940.28444,1008412.0509299999,3561334.30867,612643.94695,3434132.31169,1749649.85905,726046.83349,409785.88232,3107015.1281500002,1128461.1798999999,541265.43901,2758799.78726,944940.9251999999,1549689.20713,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,105.0,14152724.746599998,12934113.57345,72805445.02415,6360127.8971299995,176810680.47058,4163439.5559199997,28964911.391000003,1388688.97787,2327362.88435,2767789.91851,158523354.99242002,13716259.38468,4341511.054380001,2426161.18658,14358186.696,99917445.10769,6821836.91508,2442217.24739,6814224.85666,2785046.55834,2331766.5202,2368296.7831699997,22801479.6839,1714598.36545,8664297.54734,34072498.24959,172292714.53869,263907945.72447,3766985.10573,8819078.14784,4014854.42028,31712193.88241,111615674.37529,60854557.766499996,51628448.91003,193857448.93063998,25950778.32676,1207258.56665,670812.32875,82868392.25634,12816217.25685,8039686.37438,7001790.26157,2040310.58535,4573842.164580001,4570646.24188,3056131.33086,4939755.73553,8251667.159709999,1898699.4662000001,27029386.39588,2790935.92875,2917970.30493,2073746.07014,1474803.17793,6537672.37676,948194.06767,4850883.37614,2692782.49594,764075.71013,678342.13546,4585006.3514,1572192.8772,796164.07708,3763369.94368,1568095.0143300002,2040544.63993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,105.0,14627793.704319999,14143679.73746,76404955.00961,6795537.2496,184432236.20851,4365463.8708500005,29503144.14266,1396401.33837,1928186.49517,2641450.25074,166532218.72036,15007967.4448,4161851.20703,2522456.32691,14467108.07214,109051577.25497,6951098.14527,2375108.08455,6252200.715530001,2627281.96952,2352414.8289,2285222.59824,25087597.24862,1821687.8656100002,8315474.35714,35944159.74601,181712358.04144,271300869.78547,4288055.05957,7323842.0780299995,4794023.26876,32584581.03906,114061965.4941,64286367.740490004,60387393.20996,199141276.76097,27031881.95073,1197148.30568,680033.2129500001,74111866.72217,12917523.16833,7007062.398429999,7237896.25414,2308884.56359,4683051.23113,4566236.68112,3008675.5116,5049451.64263,8461950.55694,2473313.10307,25665577.876720004,3323558.5463199997,3018017.89713,1794830.20774,1468496.8407,7936944.619960001,962801.67426,5052225.28763,2841937.60479,478069.66128,716099.19109,5029553.2610100005,1786098.8157,817456.81811,3666309.4444500003,1955314.42104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,105.0,15509438.91704,15412283.255630001,81039241.52991,7003991.20075,176621753.56472,4466295.81286,31386952.14046,1507404.10967,1837292.33512,2946789.03744,172791843.44922,16365743.26055,4112892.088,2618495.84483,13787680.24706,115066314.76342,7062374.21536,2436372.57695,6255708.282269999,3476012.7403800003,2872844.73024,2493106.4703699998,28193270.52411,1901920.8608,7992374.85236,35120237.494389996,204940524.7202,278773103.42193,4738937.47559,7516565.99927,3845491.3436700003,34648897.11577,117975753.82594001,68293497.1686,63585585.665520005,206337302.13829,28368825.861759998,1144947.85093,691635.28905,74607531.9834,13423314.79138,2602584.79544,7345791.893859999,2781303.88589,5218679.69742,4995345.55343,2991916.20702,4081111.55465,8312082.52264,2393815.04615,25485311.60325,4739239.259889999,2786611.50751,1843864.04116,1335143.68792,8777684.51197,301375.88844,5228182.59239,2841822.05043,0.0,761204.19327,3962180.64373,965118.28694,840104.52403,4603214.43789,2597971.89579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31,105.0,15895848.77208,16232996.22802,80217182.86863,7144653.61867,174266898.77211,4498734.31816,31274077.99546,1617848.2635400002,1785552.22545,2913303.58356,164933281.3102,17690855.661199998,4102036.03786,2861575.41519,14250532.56332,110238289.66633001,6985846.81436,2439589.36539,6072734.45034,3142602.37851,3505727.74431,2642820.2974,32908179.60603,2034494.87506,8125809.93668,38059780.65759,210970195.55407,282680794.09143,4966614.13879,8914232.94925,4397545.0102200005,36363755.92002,117909413.55035001,71665600.24375999,64328688.15692,198218216.91836,29636034.254639998,1015529.2218800001,697885.33766,70529012.75281,13872891.293019999,0.0,7566420.4883,3102063.44816,5341237.63866,5026098.65313,2985631.1494899997,4122732.71936,8465943.08552,3074367.56934,30732648.70655,5431567.03866,2991816.49668,1874450.38109,914076.7961,9705328.86528,0.0,5759437.98042,2793638.41325,0.0,784701.56733,3076199.59365,1085640.23312,851753.39283,4705084.20283,2661685.57065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,105.0,15072138.49191,15734994.65441,76761708.07746,7172883.43001,172480004.99120998,4499706.25399,30247008.13664,1716663.29878,1758148.9991600001,2848949.54834,160039427.52364,19729776.77464,4196869.58809,3043919.36485,14379939.98925,114269064.84461,6893460.742930001,2624963.39443,6570336.70739,3051783.0635,3482679.2259400003,2492519.72071,38725655.683240004,1986842.74609,8327230.93772,37866602.34793,212218398.39842,293827717.76841,5105856.8871100005,9225768.48147,5180755.98475,35757471.53457,120674152.50788,72173610.1037,65314536.84343,192173084.07273,28198592.61346,940482.57943,712775.016,44004308.54597,13348267.8776,0.0,7818840.087710001,3365958.7027700003,5128095.65163,4759594.37519,2816266.9727,3782870.4360599997,8626790.08803,2940865.66749,27289160.47307,5634489.94322,2622804.40304,1911142.81756,538310.5645999999,7547100.90635,0.0,5770917.7329,2722475.99916,0.0,841426.7834399999,3128629.19128,909847.34796,1037084.59978,4850230.4314,2938702.47528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,105.0,13990350.6905,16329860.904989999,77638398.24317,7520225.40165,182731092.21237,4517362.72717,29175019.5863,1689005.5522,1747735.3360600001,2821574.50012,164145523.7975,21541865.39034,4112614.24923,3106151.91829,14745845.13364,118091796.77202001,6747116.68777,2902392.70832,6440324.76377,2703512.97983,3666266.15981,2473506.82944,44030005.75079,2050913.8960600002,8576309.07433,35453686.28675,218583242.43528998,342640398.45056,5300724.42759,7696458.380650001,6016710.72531,34637034.05549,130590574.16932,75829004.80768001,66753070.84158,186327673.00455,30554204.96077,914602.5036299999,734903.87814,0.0,12669242.96441,0.0,8054286.562030001,3900527.56558,3815989.49577,4587386.4653,2970084.5764599997,3572176.7647599997,9305397.77227,3075368.27919,18296589.89601,7241208.5957,3142165.2635699995,2011199.2980499999,0.0,7144726.80628,0.0,6068208.56106,2938702.41235,0.0,874245.45159,3495169.62607,1123518.60907,1054649.10154,5154989.65497,3248621.46554,0.0,0.0,39277494.14266,31111297.636030003,286090058.67028004,2896555.05547,81074379.57157,746469.64135,529010786.14188,747912.7432,19176589.13549,383177.9174199999,18157732.25089,2890578.15342,495107.23592,6865653.74589
2019-12-31,105.0,13533837.44529,16700754.18007,80837142.76954,7602526.841950001,182084421.63499,4550884.15384,29647852.31259,1666339.53925,1749761.83031,2918578.02231,164492194.30241,22714798.89497,3840543.63908,2893291.05425,15738901.649770001,117589693.74749,6610364.408530001,2815864.76451,6369942.92861,2830253.37327,4051429.3907300006,2314812.61654,50213555.69287,2257388.36508,8857239.15742,35121148.36139,259798353.11808002,349227580.95783,5428491.86612,7641176.57027,5889199.103390001,38533661.34255,139331713.03443,90731984.41643,69405256.13645,182736105.77289,30909068.31747,899939.58755,732361.27364,0.0,12498361.039849998,0.0,8491513.662670001,4549268.08061,3230012.18816,4692439.65843,3448850.60107,3337215.62597,9332599.60338,3360361.86082,11529261.83045,7839797.328670001,2801886.07261,2099621.26689,0.0,7218888.492860001,0.0,5010930.3669,5779606.42007,0.0,814050.7861200001,3350585.38641,1124894.12059,993292.71878,5152799.29897,3197092.1710900003,0.0,0.0,37396159.95098,0.0,280407431.3976,3404616.8118,85877514.09002,697630.62006,539552247.6436,723581.27462,19001775.67607,404449.77177,18677749.426859997,3096955.33367,483147.95339,7634746.22962
2020-03-31,105.0,12812190.50592,17640088.96919,85604254.22129,7881792.55048,194071720.44834,4727205.40005,30030062.067430004,1709523.96312,1719991.5872,3362456.5098100007,169185216.34728998,24713307.93786,3780818.20537,2955258.21937,17387528.15035,119909251.43437001,6196955.69345,2966531.37603,5475654.78427,2943496.32999,4762275.76522,3342919.61724,62870241.55702999,2548118.02663,9526562.95713,36312043.59881,267633970.43285,414160680.53970003,6444244.889529999,8778551.94631,4963647.8584900005,38890419.18236,152938223.56780002,97608684.34619,73724569.60749,180648398.5843,35227269.34578,917253.58244,875634.0599999999,0.0,12872506.38937,0.0,8485099.83182,5916517.682979999,3521455.95915,4946302.98998,3522698.65712,3860848.60639,11842126.34102,3740745.6595400004,11099297.73525,9107209.05037,2718057.8506,1790654.05537,0.0,8474234.26094,0.0,5766140.1678,5537418.335449999,0.0,857541.5921899999,3316767.97341,1228272.66231,984067.0896300001,6122858.02758,3671299.97284,0.0,0.0,113464260.7299,0.0,962577899.4633,11134430.59071,277433410.31299,3245895.30827,1668119919.92922,2367393.24249,59358625.66428,1339687.93916,58938979.9128,9988801.41757,1505256.7663800002,25930856.82271
