Date,2,101,105,106,113,115,123,126,128,129,133,136,142,143,146,153,171,191,205,206,231,240,241,242,243,251,270,272,274,286,288,290,295,296,297,298,299,305,311,313,317,320,321,325,326,329,331,377,381,386,387,389,392,394,395,402,407,430,455,460,463,512,553,593,634,694,774,513,1,3,6,29,36,43,46,49,62,72,88,91,95,96
2018-09-01,11.0,193139.195,135220.6731,739627.51394,86392.39451,2601435.19719,93847.13369,112838.42467,4817.09232,33657.1233,67772.17289,2428857.01271,803500.36789,37249.42459,34500.57232,251724.36774,1444099.19077,28847.06515,31724.57565,52425.85586,52385.57622,43002.65614,29799.14761,264022.38544,38160.21584,144187.81888,124064.50317,2341761.83957,2117770.89946,81407.72963,73783.25937,62372.28456,626583.21366,1774987.43531,907096.4358,698586.74518,1834531.46539,389373.97787,13435.05951,14088.68339,53295.2622,93308.02321,28754.96087,111308.52949,50446.16272,49903.95568,71971.08578,42627.58586,49816.03482,58818.86399,52208.23702,114635.05234,36360.99628,53381.9491,64971.08428,23234.24792,85106.44057,26271.30121,87534.01901,24738.84145,,21813.16021,87934.83427,46266.27656,33013.14727,70439.60122,9673.79729,,,,,,,,,,,,,,,
2018-10-01,11.0,219768.38474,160196.0441,838392.44408,98959.38202,2964465.54853,105463.47334,130634.36527,5461.67228,36056.66961,75976.52922,2773247.51141,914139.78646,41903.93648,38277.79164,284903.17908,1628651.07459,33162.47066,35560.14577,60157.47934,61193.97867,47854.62874,34005.7787,307242.20837,42986.64203,162164.38127,138937.33606,2671780.20539,2375240.77974,93353.71691,79572.89606,69978.50566,715678.96647,2040070.54787,1039236.59265,788523.27816,2062066.68336,435267.04826,15058.53167,16087.48365,53556.71258,102630.57213,25327.72726,131233.90575,57321.88761,55254.40361,81269.4116,47895.06521,55620.26612,69182.28233,58986.32341,123910.74044,44694.90409,58522.55662,69471.70807,25007.81928,96090.20715,29086.31356,100815.42982,27001.74898,,24948.66319,99813.67789,50574.10822,37026.49597,80438.14295,12698.63622,,,,,,,,,,,,,,,
2018-11-01,11.0,248817.36597,211519.81866,952826.83389,111862.03918,3333444.63586,117713.90584,147573.04155,5253.52744,38384.58165,84713.99782,3136656.98983,1031381.56231,46409.03296,41591.03465,320148.92222,1831265.90809,37591.53156,40188.45333,62502.4324,70585.94875,53305.59871,39230.61971,353596.76907,47997.868,181310.27435,148688.58781,3044018.5849,2682179.88629,106107.39841,87424.23374,78337.7464,811037.6497,2328892.68007,1178960.17228,886124.28758,2310809.36029,479427.17798,16962.7386,18152.91442,53789.79023,112873.83854,26106.37394,153062.36825,63911.43492,61085.61412,91225.40789,53004.3947,63207.74283,79737.81804,66791.2242,129577.76737,52527.84031,64106.80535,74164.68642,26863.71507,108668.34562,,114306.86928,29176.04541,,28203.16738,108644.12863,54103.69995,41753.91065,93225.52564,14679.18312,,,,,,,,,,,,,,,
2018-12-01,11.0,275158.107,234162.51759,1042403.60783,124158.71687,3697394.95844,129450.61815,166642.12248,5160.01609,40706.24912,92869.31381,3492757.33151,1146419.08095,50379.61884,44773.93501,355400.2711,2035283.831,41587.87196,44629.47073,66622.3215,78950.01124,59289.44592,44534.90115,404767.55655,53054.00561,199404.03069,164766.40258,3413091.67197,2986080.36639,118761.74073,94383.78711,86176.76107,907557.77575,2609898.46862,1316991.21362,980471.47405,2545406.75142,528550.83084,22525.0142,20270.34174,112341.0877,122815.49944,,174449.59048,69760.42653,67934.59106,100433.39233,57665.40842,69774.52716,88822.37621,74115.86699,138919.13331,60590.09976,71119.38965,78784.62543,27932.79349,121627.40459,,126523.05446,31343.22861,,31368.49529,115201.51614,57727.61425,46049.61806,105116.34628,15585.85375,,,,,,,,,,,,,,,
2019-01-01,11.0,302263.00919,257806.31987,1143889.82582,139558.42804,4123490.04156,141898.34882,174159.90995,5099.65205,35035.31541,100683.63126,3881001.63165,1264667.30693,53882.68434,48158.26661,392564.65901,2329614.88125,46649.38313,51408.19934,55635.17788,88826.91597,65739.70397,50524.54398,462450.14647,58967.97505,220560.68734,196842.23521,3778100.21447,3210922.49345,132804.15179,104527.61107,95042.44256,1015822.08739,2907027.97698,1494403.75885,1049921.10342,2781638.39231,571973.71694,23866.45598,22471.79258,68654.24561,133463.71228,,194699.70193,77382.0092,74581.2908,109495.00818,63133.43872,77309.03081,99748.34814,82913.56388,151953.79011,71176.04514,79799.99489,83413.83727,29263.47646,136401.59306,,139370.45487,33860.34395,,34626.65962,123103.04351,61628.71663,50436.84582,117733.02871,16729.78958,,,,,,,,,,,,,,,
2019-02-01,11.0,28286.74534,24382.72646,124181.54616,11408.63642,370678.52798,11794.71544,11213.22112,199.24469,2476.45121,7463.31699,396291.1033,120132.56303,4086.45935,3439.631,36270.13682,209025.80414,3648.66522,5191.82554,194.81925,10099.23152,7406.38426,6179.52575,62079.63729,4311.59497,19854.75012,23622.75515,372842.67123,300529.6638,12051.52723,7684.79198,10511.66897,101609.79222,320930.14176,176668.7128,101862.97571,234567.28504,53567.14051,1500.48016,2063.18786,178.10735,10325.87285,,23121.95966,7667.34852,6038.32298,9486.87976,5148.73998,7139.3725,10654.49921,8271.01622,14750.42607,10943.51903,8612.53328,5265.30938,1222.32471,15393.32504,,13447.03956,1879.21731,,3302.09094,6877.5591,3507.55843,4203.05644,10875.73217,1566.71105,,,,,,,,,,,,,,,
2019-03-01,11.0,56376.34997,47331.24409,241579.93323,24880.44303,789693.43906,21408.831,23800.83715,56.2125399999995,4795.76291,14140.91074,737316.04622,232709.14883,5600.38617,5823.08327,67518.34086,404519.85677,6369.1799,9900.58434,-1181.57533,19489.94852,13604.24217,11071.45719,122448.64988,9696.29222,38243.73732,38951.71592,699562.07217,502500.17538,22189.59433,17468.90764,19956.32201,190327.92744,609656.78159,321954.50246,188542.31441,451176.25454,97667.117,3628.64759,4028.32602,718.22891,21068.70414,,46373.94139,14916.70903,10899.30109,17624.40423,9682.55108,13490.33469,19352.50865,15757.14805,23656.26175,20426.91733,15226.85903,10152.13178,2276.28579,26396.2941,,25287.94305,3616.95911,,6161.33648,12078.21814,6484.11931,8218.88946,21132.45432,2919.40463,,,,,,,,,,,,,,,
2019-04-01,11.0,84765.93308,67082.31459,342212.95884,37202.44833,1205935.289,32402.3637,38668.44449,319.68557,7236.97886,21445.65005,1101609.06421,360290.76288,8485.82924,8425.49787,99652.74896,607413.69927,9790.80823,14224.04996,-3777.05255,29713.43703,20708.23263,16051.26042,190895.32872,14299.722,55195.20215,46210.44667,1019275.74499,723633.95005,33159.53786,27761.91751,29947.03152,278843.92019,903921.15568,477285.91553,284534.82521,683560.36937,147430.49191,5146.43799,6161.80014,1156.23545,32754.04581,,63149.20751,21802.48024,17152.61532,26605.49964,14442.16858,20014.31876,29029.15264,25168.06863,32354.83512,31051.74985,22932.48818,15356.78976,3427.00033,37756.5978,,37008.5941,5950.88634,,9318.90737,19707.52348,9961.3278,12723.9578,32543.98065,4702.17901,,,,,,,,,,,,,,,
2019-05-01,11.0,114852.03158,89647.60403,429996.67244,51042.79927,1618668.95057,43510.10245,46592.63556,1051.76576,9633.70068,28857.90324,1465393.5454,487608.05046,12547.7988,11159.65359,133800.54244,810451.33873,13645.47092,18392.36266,-6807.09671999999,40136.86873,28252.40184,21226.2769,269677.43457,19924.41175,72869.30406,54471.66419,1333664.57462,1001932.88273,44790.54443,40164.34309,38985.83081,366093.10348,1191276.06446,635966.18592,388593.50313,903145.03663,205765.47869,6505.01225,8188.41752,1156.23545,44404.57607,,83886.82474,28501.33699,23380.38279,35728.42573,18707.78792,26404.81523,38956.0245,33898.18815,44761.7036,42164.46694,30545.40573,20738.02677,4409.36376,51996.45076,,47636.03218,8800.92402,,12342.38332,28059.19441,13517.23068,16925.30971,42948.49335,6289.33135,,,,,,,,,,,,,,,
2019-06-01,11.0,145753.85459,110933.72168,533670.70202,63688.78965,2031541.75084,55125.28481,54843.5227199999,994.55509,12153.45567,36911.54613,1847499.16519,623611.96263,13632.77055,13884.78482,166409.22653,1011571.67167,16251.69972,23677.45563,-9121.73992000001,48953.17611,36262.31219,26807.2203,357937.80436,24725.59557,91860.24213,67692.03594,1669718.19356,1278781.35673,56700.83372,51474.55965,48606.98851,450518.80735,1500230.71045,805669.79597,496948.6423,1140076.64019,257664.94592,7931.78671,10218.82271,,56543.24881,,106880.09425,34104.51419,29944.24458,45172.19722,23228.02812,34709.28429,49545.72256,42452.91953,61631.16138,53228.0983,38688.61297,26356.56993,,62387.39291,,59016.51821,11474.67025,,15334.8057,36361.23055,17272.83418,21407.21018,54973.34675,7590.57604,,,,,,,,,,,,,,,
